"结果  :  新查询"
"保存时间:11/20/2020 12:34:27"

"用户名:ly_wy_zuoxiaolin"

"总共 7,456    条"

"开始时间","周期（分钟）","网元名称","小区","小区PDCP层所发送的下行数据的总吞吐量 (比特)","小区PDCP层所接收到的上行数据的总吞吐量 (比特)","小区内的最大用户数 (无)","小区内的平均用户数 (无)","RRC连接请求次数（包括重发） (无)","RRC连接建立完成次数 (无)","E-RAB建立尝试总次数 (无)","E-RAB建立成功总次数 (无)","eNodeB发起的S1 RESET导致的UE Context释放次数 (无)","UE Context异常释放次数 (无)","eNodeB等待初始上下文建立请求超时触发的UE Context释放次数 (无)","UE Context建立成功总次数 (无)","小区遗留UE Context个数 (无)","eNodeB间同频切换出成功次数 (无)","eNodeB间异频切换出成功次数 (无)","eNodeB内同频切换出成功次数 (无)","eNodeB内异频切换出成功次数 (无)","eNodeB间同频切换出尝试次数 (无)","eNodeB间异频切换出尝试次数 (无)","eNodeB内同频切换出执行次数 (无)","eNodeB内异频切换出执行次数 (无)","通过重建回源小区的eNodeB内异频切换出执行成功次数 (无)","通过重建回源小区的eNodeB内同频切换出执行成功次数 (无)","通过重建回源小区的eNodeB间异频切换出执行成功次数 (无)","通过重建回源小区的eNodeB间同频切换出执行成功次数 (无)","PRB利用率下行 (无)","PRB利用率上行 (无)","上行PUSCH的Physical Resource Block被使用的平均个数 (无)","上行可用的PRB个数 (无)","下行Physical Resource Block被使用的平均个数 (无)","下行可用的PRB个数 (无)","QCI为1的业务E-RAB建立尝试次数 (无)","QCI为1的业务E-RAB建立成功次数 (无)","eNodeB触发的QCI为1的业务E-RAB异常释放次数 (无)","切换出QCI为1的E-RAB异常释放次数 (无)","QCI为1的遗留E-RAB个数 (无)","QCI为1的切换入E-RAB成功建立次数 (无)","eNodeB发起的S1 RESET导致的QCI为1的E-RAB异常释放次数 (无)","资源分配失败而导致RRC连接建立失败次数 (无)"
11/20/2020 12:15:00,15,"洛阳栾川滑雪场大门口F-HLH","eNodeB名称=洛阳栾川滑雪场大门口F-HLH, 本地小区标识=1, 小区名称=洛阳栾川滑雪场大门口F-HLH-2, eNodeB标识=273424, 小区双工模式=CELL_TDD, 小区标识=129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0.003,100,1.599,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县旧县教育组F-HLH","eNodeB名称=洛阳嵩县旧县教育组F-HLH, 本地小区标识=2, 小区名称=洛阳嵩县旧县教育组F-HLH-3, eNodeB标识=254280, 小区双工模式=CELL_TDD, 小区标识=2",1663421776,48819608,9,4.142,86,85,93,93,0,0,0,75,3,3,1,42,0,3,1,42,0,0,0,0,0,0.065,0.018,1.811,100,6.516,100,1,1,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳宜阳周沟北GTF-HLH","eNodeB名称=洛阳宜阳周沟北GTF-HLH, 本地小区标识=2, 小区名称=洛阳宜阳周沟北（高铁）GTA-HLH-1, eNodeB标识=236088, 小区双工模式=CELL_TDD, 小区标识=2",879263552,47764560,44,3.322,180,180,241,239,0,1,1,137,1,124,1,0,31,124,1,0,31,0,0,0,0,0.058,0.039,2.952,75,4.34,75,0,0,0,0,0,15,0,0
11/20/2020 12:15:00,15,"洛阳嵩县朱王岭F-HLH","eNodeB名称=洛阳嵩县朱王岭F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县朱王岭F-HLH-1, eNodeB标识=236185, 小区双工模式=CELL_TDD, 小区标识=0",1284394664,54578408,18,9.664,335,335,562,562,0,0,0,325,7,188,0,56,0,188,0,56,0,0,0,0,0,0.065,0.029,2.874,100,6.533,100,9,9,0,0,0,13,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白云山F-HLH","eNodeB名称=洛阳嵩县白云山F-HLH, 本地小区标识=12, 小区名称=洛阳嵩县白云山FDD900-HLH-1, eNodeB标识=236055, 小区双工模式=CELL_FDD, 小区标识=12",193048408,2701600,2,0.3,9,9,19,19,0,0,0,9,0,1,0,0,3,1,0,0,3,0,0,0,0,0.024,0.003,0.138,50,1.178,50,1,1,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳嵩县鹤鸣小区北区2E-HLW","eNodeB名称=洛阳嵩县鹤鸣小区北区2E-HLW, 本地小区标识=0, 小区名称=洛阳嵩县鹤鸣小区北区B单路E-HLW, eNodeB标识=924223, 小区双工模式=CELL_TDD, 小区标识=144",3534880216,390740648,35,21.186,947,947,1538,1538,0,2,0,853,18,190,126,0,0,191,127,0,0,0,0,0,1,0.147,0.132,13.234,100,14.663,100,20,20,0,0,1,21,0,0
11/20/2020 12:15:00,15,"洛阳栾川画眉水岸F-HLH","eNodeB名称=洛阳栾川画眉水岸F-HLH, 本地小区标识=25, 小区名称=洛阳栾川画眉水岸FDD1800-HLH-2, eNodeB标识=245786, 小区双工模式=CELL_FDD, 小区标识=61",3891780376,272939784,30,18.741,747,745,1139,1139,0,1,0,616,19,131,0,5,0,131,0,5,0,0,0,0,0,0.208,0.07,6.997,100,20.795,100,9,9,0,0,2,29,0,0
11/20/2020 12:15:00,15,"洛阳嵩县栗子坪F-HLH","eNodeB名称=洛阳嵩县栗子坪F-HLH, 本地小区标识=26, 小区名称=洛阳嵩县栗子坪FDD900-HLH-3, eNodeB标识=254457, 小区双工模式=CELL_FDD, 小区标识=62",454245744,13705296,5,1.15,38,38,54,53,0,0,0,35,2,6,0,35,0,7,0,35,0,0,0,0,0,0.021,0.003,0.163,50,1.036,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳洛宁罗岭沟沿村-HFHH","eNodeB名称=洛阳洛宁罗岭沟沿村-HFHH, 本地小区标识=12, 小区名称=洛阳洛宁罗岭沟沿村-HFHH-1, eNodeB标识=738460, 小区双工模式=CELL_FDD, 小区标识=76",18357880,4674416,3,1.15,51,51,100,100,0,0,0,51,1,16,0,2,0,16,0,2,0,0,0,0,0,0.024,0.004,0.202,50,1.203,50,1,1,0,0,0,3,0,0
11/20/2020 12:15:00,15,"洛阳栾川君山国际1E-HLW","eNodeB名称=洛阳栾川君山国际1E-HLW, 本地小区标识=0, 小区名称=洛阳栾川君山国际单E-HLW, eNodeB标识=12141, 小区双工模式=CELL_TDD, 小区标识=144",1704836648,142871656,20,12.192,515,515,935,935,0,0,0,504,11,3,35,0,0,3,35,0,0,0,0,0,0,0.063,0.072,7.227,100,6.305,100,8,8,0,0,1,1,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白河F-HLH","eNodeB名称=洛阳嵩县白河F-HLH, 本地小区标识=11, 小区名称=洛阳嵩县白河FDD1800-HLH-3, eNodeB标识=254265, 小区双工模式=CELL_FDD, 小区标识=11",15518893904,2177431376,96,69.612,3155,3155,5726,5726,0,0,0,3136,79,138,0,12,154,138,0,12,156,0,0,0,0,0.598,0.18,18.026,100,59.848,100,42,42,0,0,10,101,0,0
11/20/2020 12:15:00,15,"洛阳嵩县锦源山庄F-HLH","eNodeB名称=洛阳嵩县锦源山庄F-HLH, 本地小区标识=1, 小区名称=洛阳嵩县锦源山庄F-HLH-2, eNodeB标识=236056, 小区双工模式=CELL_TDD, 小区标识=1",1319536,625624,2,0.356,16,16,19,19,0,0,0,15,0,0,1,3,0,0,1,3,0,0,0,0,0,0.01,0.001,0.06,100,0.962,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川老君山D-HLH","eNodeB名称=洛阳栾川老君山D-HLH, 本地小区标识=1, 小区名称=洛阳栾川老君山D-HLH-2, eNodeB标识=236322, 小区双工模式=CELL_TDD, 小区标识=1",2297926960,482621824,21,12.06,548,547,861,861,0,0,0,501,11,76,90,10,0,76,95,10,0,0,0,9,0,0.12,0.137,13.705,100,11.962,100,6,6,0,0,1,3,0,0
11/20/2020 12:15:00,15,"洛阳栾川杨子沟西沟EMF-HLH","eNodeB名称=洛阳栾川杨子沟西沟EMF-HLH, 本地小区标识=1, 小区名称=洛阳栾川杨子沟西沟EMD-HLH-1, eNodeB标识=102976, 小区双工模式=CELL_TDD, 小区标识=65",13038752,3656152,3,0.67,27,27,36,36,0,0,0,27,1,0,4,0,3,0,4,0,3,0,0,0,0,0.012,0.002,0.169,100,1.172,100,1,1,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县小王沟疙瘩组EMF-HLH","eNodeB名称=洛阳嵩县小王沟疙瘩组EMF-HLH, 本地小区标识=0, 小区名称=洛阳嵩县小王沟疙瘩组EMF-HLH-1, eNodeB标识=109289, 小区双工模式=CELL_TDD, 小区标识=64",52120248,21097248,6,3.571,160,160,284,284,0,0,0,160,2,16,0,0,0,16,0,0,0,0,0,0,0,0.022,0.008,0.822,100,2.175,100,5,5,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县纸坊七泉FDD1800-HLH","eNodeB名称=洛阳嵩县纸坊七泉FDD1800-HLH, 本地小区标识=9, 小区名称=洛阳嵩县纸坊七泉-HFHH-1, eNodeB标识=741702, 小区双工模式=CELL_FDD, 小区标识=73",13457680,5560784,5,1.639,109,109,191,191,0,0,0,104,1,6,0,3,2,6,0,3,2,0,0,0,0,0.021,0.021,1.042,50,1.072,50,4,4,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川官庄F-HLH","eNodeB名称=洛阳栾川官庄F-HLH, 本地小区标识=1, 小区名称=洛阳栾川官庄F-HLH-2, eNodeB标识=10843, 小区双工模式=CELL_TDD, 小区标识=129",12767341592,472394320,40,28.126,658,658,1164,1164,0,1,0,651,32,0,0,31,263,0,0,31,264,0,0,0,0,0.352,0.156,15.558,100,35.205,100,7,7,0,0,0,4,0,0
11/20/2020 12:15:00,15,"洛阳宜阳周沟北GTFDD1800-HLH","eNodeB名称=洛阳宜阳周沟北GTFDD1800-HLH, 本地小区标识=0, 小区名称=洛阳宜阳周沟北（高铁）GTFDD1800-HLH-1, eNodeB标识=108836, 小区双工模式=CELL_FDD, 小区标识=64",1810479808,191271304,92,7.733,258,254,423,420,0,0,0,232,1,266,0,0,0,266,0,0,0,0,0,0,0,0.042,0.021,10.624,500,21.112,500,2,2,0,0,0,8,0,0
11/20/2020 12:15:00,15,"洛阳嵩县朱王岭F-HLH","eNodeB名称=洛阳嵩县朱王岭F-HLH, 本地小区标识=1, 小区名称=洛阳嵩县朱王岭F-HLH-2, eNodeB标识=236185, 小区双工模式=CELL_TDD, 小区标识=1",1389818800,54039736,15,7.167,390,390,633,633,0,1,1,363,5,89,0,2,0,89,0,2,0,0,0,0,0,0.079,0.035,3.473,100,7.864,100,14,14,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白云山F-HLH","eNodeB名称=洛阳嵩县白云山F-HLH, 本地小区标识=13, 小区名称=洛阳嵩县白云山FDD900-HLH-2, eNodeB标识=236055, 小区双工模式=CELL_FDD, 小区标识=13",3908488,1106440,2,0.234,11,11,18,18,0,0,0,10,0,0,1,1,2,0,1,1,2,0,0,0,0,0.017,0.001,0.048,50,0.846,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县鹤鸣小区南区1E-HLW","eNodeB名称=洛阳嵩县鹤鸣小区南区1E-HLW, 本地小区标识=0, 小区名称=洛阳嵩县鹤鸣小区南区A单路E-HLW, eNodeB标识=924215, 小区双工模式=CELL_TDD, 小区标识=144",2183685688,555088848,30,20.425,1188,1188,1989,1987,0,1,0,1107,24,107,196,0,0,107,197,0,0,0,0,0,0,0.094,0.208,20.833,100,9.359,100,25,25,0,0,2,13,0,0
11/20/2020 12:15:00,15,"洛阳栾川画眉水岸F-HLH","eNodeB名称=洛阳栾川画眉水岸F-HLH, 本地小区标识=24, 小区名称=洛阳栾川画眉水岸FDD1800-HLH-1, eNodeB标识=245786, 小区双工模式=CELL_FDD, 小区标识=60",5920854792,932280464,45,26.412,795,795,1082,1080,0,1,1,572,24,196,0,2,0,196,0,2,0,0,0,0,0,0.295,0.088,8.847,100,29.53,100,21,21,0,0,2,71,0,0
11/20/2020 12:15:00,15,"洛阳嵩县栗子坪F-HLH","eNodeB名称=洛阳嵩县栗子坪F-HLH, 本地小区标识=25, 小区名称=洛阳嵩县栗子坪FDD900-HLH-2, eNodeB标识=254457, 小区双工模式=CELL_FDD, 小区标识=61",537065888,16487808,7,2.614,67,67,121,121,0,0,0,63,2,19,0,32,0,19,0,32,0,0,0,0,0,0.029,0.01,0.509,50,1.447,50,0,0,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白河F-HLH","eNodeB名称=洛阳嵩县白河F-HLH, 本地小区标识=10, 小区名称=洛阳嵩县白河FDD1800-HLH-2, eNodeB标识=254265, 小区双工模式=CELL_FDD, 小区标识=10",1059994448,83929520,18,11.432,425,425,793,793,0,0,0,422,8,2,0,25,37,2,0,25,37,0,0,0,0,0.031,0.02,2.016,100,3.128,100,5,5,0,0,0,3,0,0
11/20/2020 12:15:00,15,"洛阳嵩县锦源山庄F-HLH","eNodeB名称=洛阳嵩县锦源山庄F-HLH, 本地小区标识=2, 小区名称=洛阳嵩县锦源山庄F-HLH-3, eNodeB标识=236056, 小区双工模式=CELL_TDD, 小区标识=2",16776,27960,1,0.039,2,2,2,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0.008,100,0.97,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县九龙瀑F-HLH","eNodeB名称=洛阳嵩县九龙瀑F-HLH, 本地小区标识=13, 小区名称=洛阳嵩县九龙瀑FDD1800-HLH-2, eNodeB标识=125457, 小区双工模式=CELL_FDD, 小区标识=13",44932344,11860928,3,1.226,17,17,34,34,0,0,0,17,2,1,0,20,0,1,0,20,0,0,0,0,0,0.01,0.002,0.183,100,0.986,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川杨子沟西沟EMF-HLH","eNodeB名称=洛阳栾川杨子沟西沟EMF-HLH, 本地小区标识=0, 小区名称=洛阳栾川杨子沟西沟EMF-HLH-1, eNodeB标识=102976, 小区双工模式=CELL_TDD, 小区标识=64",397032,474824,2,0.264,6,6,13,13,0,0,0,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0.018,0.001,0.052,100,1.812,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县小王沟F-HLH","eNodeB名称=洛阳嵩县小王沟F-HLH, 本地小区标识=3, 小区名称=洛阳嵩县大王沟村委EMF-HLH-1, eNodeB标识=10803, 小区双工模式=CELL_TDD, 小区标识=131",121710616,213573456,5,1.834,71,71,117,117,0,0,0,71,1,0,0,7,0,0,0,7,0,0,0,0,0,0.02,0.024,2.411,100,1.981,100,1,1,0,0,1,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县伊航大厦FDD1800-HLH","eNodeB名称=洛阳嵩县伊航大厦FDD1800-HLH, 本地小区标识=11, 小区名称=洛阳嵩县伊航大厦-HFHH-3, eNodeB标识=741701, 小区双工模式=CELL_FDD, 小区标识=75",5872126896,393434824,37,23.573,585,585,1000,1000,0,0,0,540,21,16,213,3,92,16,213,3,93,0,0,1,0,0.427,0.186,9.314,50,21.364,50,10,10,0,0,1,34,0,0
11/20/2020 12:15:00,15,"洛阳栾川官庄F-HLH","eNodeB名称=洛阳栾川官庄F-HLH, 本地小区标识=2, 小区名称=洛阳栾川官庄F-HLH-3, eNodeB标识=10843, 小区双工模式=CELL_TDD, 小区标识=130",5418604656,327508576,45,32.857,1547,1546,2622,2616,0,0,0,1467,27,22,0,36,0,24,0,36,0,0,0,0,2,0.273,0.26,25.951,100,27.31,100,24,24,0,0,2,3,0,0
11/20/2020 12:15:00,15,"洛阳嵩县北元F-HLH","eNodeB名称=洛阳嵩县北元F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县北元F-HLH-1, eNodeB标识=11249, 小区双工模式=CELL_TDD, 小区标识=128",2547162320,193556976,29,18.683,753,753,1181,1181,0,0,0,697,18,53,21,7,2,53,21,7,2,0,0,0,0,0.128,0.065,6.461,100,12.842,100,11,11,0,0,1,3,0,0
11/20/2020 12:15:00,15,"洛阳嵩县旧县河南F-HLH","eNodeB名称=洛阳嵩县旧县河南F-HLH, 本地小区标识=8, 小区名称=洛阳嵩县旧县河南D-HLH-3, eNodeB标识=236115, 小区双工模式=CELL_TDD, 小区标识=8",1436630568,206181400,15,7.479,368,368,558,558,0,0,0,329,10,0,13,0,38,0,13,0,38,0,0,0,0,0.033,0.038,3.78,100,3.264,100,6,6,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县朱王岭F-HLH","eNodeB名称=洛阳嵩县朱王岭F-HLH, 本地小区标识=2, 小区名称=洛阳嵩县朱王岭F-HLH-3, eNodeB标识=236185, 小区双工模式=CELL_TDD, 小区标识=2",1476674144,53794720,12,7.482,329,328,515,515,0,0,0,314,6,34,0,51,0,34,0,51,0,0,0,0,0,0.078,0.03,3.039,100,7.833,100,3,3,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白云山F-HLH","eNodeB名称=洛阳嵩县白云山F-HLH, 本地小区标识=14, 小区名称=洛阳嵩县白云山FDD900-HLH-3, eNodeB标识=236055, 小区双工模式=CELL_FDD, 小区标识=14",650648,372896,1,0.112,3,3,5,5,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0.016,0,0.022,50,0.816,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县旧县河南F-HLH","eNodeB名称=洛阳嵩县旧县河南F-HLH, 本地小区标识=14, 小区名称=洛阳嵩县旧县河南FDD1800-HLH-3, eNodeB标识=236115, 小区双工模式=CELL_FDD, 小区标识=14",6727607688,1682001248,68,49.211,2397,2390,3709,3707,0,0,0,2061,60,143,24,7,0,143,24,7,0,0,0,2,0,0.191,0.157,15.747,100,19.067,100,40,40,0,0,2,18,0,0
11/20/2020 12:15:00,15,"洛阳嵩县栗子坪F-HLH","eNodeB名称=洛阳嵩县栗子坪F-HLH, 本地小区标识=24, 小区名称=洛阳嵩县栗子坪FDD900-HLH-1, eNodeB标识=254457, 小区双工模式=CELL_FDD, 小区标识=60",2702285488,898316384,17,7.449,127,127,235,235,0,0,0,126,4,62,0,11,0,64,0,11,0,0,0,0,0,0.081,0.065,3.232,50,4.039,50,2,2,0,0,0,2,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白河F-HLH","eNodeB名称=洛阳嵩县白河F-HLH, 本地小区标识=9, 小区名称=洛阳嵩县白河FDD1800-HLH-1, eNodeB标识=254265, 小区双工模式=CELL_FDD, 小区标识=9",3158526016,212320712,31,19.248,813,812,1515,1513,0,0,0,801,23,14,0,130,1,14,0,130,1,0,0,0,0,0.147,0.052,5.237,100,14.709,100,22,22,0,0,2,5,0,0
11/20/2020 12:15:00,15,"洛阳嵩县九龙瀑F-HLH","eNodeB名称=洛阳嵩县九龙瀑F-HLH, 本地小区标识=12, 小区名称=洛阳嵩县九龙瀑FDD1800-HLH-1, eNodeB标识=125457, 小区双工模式=CELL_FDD, 小区标识=12",7544040,3740656,6,0.94,35,34,52,52,0,0,0,33,0,0,0,20,0,0,0,20,0,0,0,0,0,0.009,0.003,0.313,100,0.871,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川老君山D-HLH","eNodeB名称=洛阳栾川老君山D-HLH, 本地小区标识=4, 小区名称=洛阳栾川老君山D-HLH-5, eNodeB标识=236322, 小区双工模式=CELL_TDD, 小区标识=4",1382483472,658782848,25,14.237,669,669,1067,1067,0,0,0,603,17,91,68,0,0,91,68,0,0,0,0,0,1,0.103,0.194,19.392,100,10.311,100,6,6,0,0,1,1,0,0
11/20/2020 12:15:00,15,"洛阳栾川庄科F-HLH","eNodeB名称=洛阳栾川庄科F-HLH, 本地小区标识=13, 小区名称=洛阳栾川庄科FDD900-HLH-2, eNodeB标识=11001, 小区双工模式=CELL_FDD, 小区标识=141",4549840200,232468072,28,15.978,275,275,502,502,0,0,0,272,19,2,0,0,0,2,0,0,0,0,0,0,0,0.258,0.101,5.059,50,12.879,50,6,6,0,0,2,74,0,0
11/20/2020 12:15:00,15,"洛阳嵩县小王沟F-HLH","eNodeB名称=洛阳嵩县小王沟F-HLH, 本地小区标识=4, 小区名称=洛阳嵩县大王沟东沟EMF-HLH-1, eNodeB标识=10803, 小区双工模式=CELL_TDD, 小区标识=132",329317344,28525008,5,2.76,87,87,169,169,0,0,0,87,3,0,0,6,0,0,0,6,0,0,0,0,0,0.031,0.013,1.348,100,3.102,100,7,7,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县伊航大厦FDD1800-HLH","eNodeB名称=洛阳嵩县伊航大厦FDD1800-HLH, 本地小区标识=10, 小区名称=洛阳嵩县伊航大厦-HFHH-2, eNodeB标识=741701, 小区双工模式=CELL_FDD, 小区标识=74",5117142016,398165232,29,17.991,233,233,428,428,0,0,0,228,14,9,10,4,15,9,10,4,15,0,0,0,0,0.222,0.11,5.488,50,11.106,50,10,10,0,0,0,6,0,0
11/20/2020 12:15:00,15,"洛阳栾川滑雪场大门口FDD1800-HLH","eNodeB名称=洛阳栾川滑雪场大门口FDD1800-HLH, 本地小区标识=12, 小区名称=洛阳栾川滑雪场大门口FDD1800-HLH-1, eNodeB标识=741676, 小区双工模式=CELL_FDD, 小区标识=76",596640224,55663096,18,10.446,452,452,795,795,0,0,0,446,13,0,0,1,0,0,0,1,0,0,0,0,0,0.021,0.023,2.299,100,2.116,100,7,7,0,0,1,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县北元F-HLH","eNodeB名称=洛阳嵩县北元F-HLH, 本地小区标识=1, 小区名称=洛阳嵩县北元F-HLH-2, eNodeB标识=11249, 小区双工模式=CELL_TDD, 小区标识=129",5063205088,184710440,38,24.293,925,924,1534,1534,0,1,0,903,18,28,1,0,34,28,1,0,34,0,0,0,0,0.151,0.067,6.695,100,15.135,100,15,15,0,0,0,3,0,0
11/20/2020 12:15:00,15,"洛阳嵩县鹤鸣小区南区3E-HLW","eNodeB名称=洛阳嵩县鹤鸣小区南区3E-HLW, 本地小区标识=0, 小区名称=洛阳嵩县鹤鸣小区南区C单路E-HLW, eNodeB标识=924217, 小区双工模式=CELL_TDD, 小区标识=144",2351679400,211304976,33,20.751,914,914,1622,1620,0,0,0,898,11,174,81,0,0,174,81,0,0,0,0,0,0,0.098,0.106,10.551,100,9.781,100,27,27,0,0,1,7,0,0
11/20/2020 12:15:00,15,"洛阳栾川倒回沟景区F-HLH","eNodeB名称=洛阳栾川倒回沟景区F-HLH, 本地小区标识=0, 小区名称=洛阳栾川倒回沟景区F-HLH-1, eNodeB标识=102706, 小区双工模式=CELL_TDD, 小区标识=64",3592,15272,1,0.01,4,4,6,6,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0.013,0,0.012,100,1.318,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县栗子坪F-HLH","eNodeB名称=洛阳嵩县栗子坪F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县栗子坪F-HLH-1, eNodeB标识=254457, 小区双工模式=CELL_TDD, 小区标识=0",153940056,123631488,8,3.71,152,152,229,229,0,0,0,150,3,1,0,3,0,1,0,3,0,0,0,0,0,0.014,0.019,1.859,100,1.389,100,1,1,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县白河F-HLH","eNodeB名称=洛阳嵩县白河F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县白河F-HLH-1, eNodeB标识=254265, 小区双工模式=CELL_TDD, 小区标识=0",206682856,25344072,12,2.867,146,146,242,242,0,0,0,140,3,1,0,0,0,1,0,0,0,0,0,0,0,0.026,0.022,2.215,100,2.584,100,1,1,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县湖滨花园EMF-HLH","eNodeB名称=洛阳嵩县湖滨花园EMF-HLH, 本地小区标识=2, 小区名称=洛阳嵩县湖滨花园EMF-HLH-3, eNodeB标识=103100, 小区双工模式=CELL_TDD, 小区标识=66",4272374456,183266608,17,10.102,146,146,265,265,0,0,0,142,11,9,1,174,0,9,1,174,0,0,0,0,0,0.303,0.075,7.47,100,30.34,100,5,5,0,0,0,12,0,0
11/20/2020 12:15:00,15,"洛阳栾川老君山D-HLH","eNodeB名称=洛阳栾川老君山D-HLH, 本地小区标识=5, 小区名称=洛阳栾川老君山D-HLH-6, eNodeB标识=236322, 小区双工模式=CELL_TDD, 小区标识=5",190335720,29817288,9,2.969,168,166,285,275,0,0,0,153,1,0,60,73,0,0,61,74,0,0,0,7,0,0.028,0.019,1.895,100,2.825,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳栾川庄科F-HLH","eNodeB名称=洛阳栾川庄科F-HLH, 本地小区标识=12, 小区名称=洛阳栾川庄科FDD900-HLH-1, eNodeB标识=11001, 小区双工模式=CELL_FDD, 小区标识=140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,50,0.374,50,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳汝阳滨河景苑多层1-HLWD","eNodeB名称=洛阳汝阳滨河景苑多层1-HLWD, 本地小区标识=2, 小区名称=洛阳汝阳滨河景苑多层单2-HLWD, eNodeB标识=557848, 小区双工模式=CELL_TDD, 小区标识=82",1108261856,42937208,11,5.448,220,220,410,408,0,0,0,216,3,2,19,90,3,2,19,90,3,0,0,0,0,0.069,0.03,2.956,100,6.908,100,2,2,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县小王沟疙瘩组EMF-HLH","eNodeB名称=洛阳嵩县小王沟疙瘩组EMF-HLH, 本地小区标识=1, 小区名称=洛阳嵩县大王沟东沟EMF-HLH-3, eNodeB标识=109289, 小区双工模式=CELL_TDD, 小区标识=65",124166216,6384176,5,1.681,77,77,150,150,0,0,0,77,1,19,0,2,0,19,0,2,0,0,0,0,0,0.018,0.006,0.562,100,1.803,100,0,0,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县伊航大厦FDD1800-HLH","eNodeB名称=洛阳嵩县伊航大厦FDD1800-HLH, 本地小区标识=9, 小区名称=洛阳嵩县伊航大厦-HFHH-1, eNodeB标识=741701, 小区双工模式=CELL_FDD, 小区标识=73",1163595728,125062136,19,10.949,361,360,693,693,0,0,0,356,13,22,13,10,14,22,14,10,14,0,0,0,0,0.113,0.079,3.947,50,5.636,50,4,4,0,0,0,1,0,0
11/20/2020 12:15:00,15,"洛阳栾川滨河小区F-HLH","eNodeB名称=洛阳栾川滨河小区F-HLH, 本地小区标识=0, 小区名称=洛阳栾川滨河小区F-HLH-1, eNodeB标识=745591, 小区双工模式=CELL_TDD, 小区标识=128",677383528,192321360,19,10.057,119,119,177,175,0,0,0,114,8,47,0,12,0,47,0,12,0,0,0,0,0,0.074,0.04,4.031,100,7.36,100,1,1,0,0,0,0,0,0
11/20/2020 12:15:00,15,"洛阳嵩县北元F-HLH","eNodeB名称=洛阳嵩县北元F-HLH, 本地小区标识=4, 小区名称=洛阳嵩县北元F-HLH-5, eNodeB标识=11249, 小区双工模式=CELL_TDD, 小区标识=132",1241138144,86245656,25,14.721,589,588,1029,1029,0,1,0,578,11,0,29,0,86,0,29,0,86,0,0,0,0,0.09,0.083,4.13,50,4.477,50,10,10,0,0,0,6,0,0
